id,lotfrontage,lotarea,yearbuilt,yearremodadd,masvnrarea,bsmtfinsf1,bsmtfinsf2,bsmtunfsf,totalbsmtsf,firstflrsf,secondflrsf,lowqualfinsf,grlivarea,garagearea,wooddecksf,openporchsf,enclosedporch,threeseasonporch,screenporch,poolarea,miscval,saleprice,mszoning_encoded,street_encoded,alley_encoded,lotshape_encoded,landcontour_encoded,utilities_encoded,lotconfig_encoded,landslope_encoded,neighborhood_encoded,condition1_encoded,condition2_encoded,bldgtype_encoded,housestyle_encoded,roofstyle_encoded,roofmatl_encoded,exterior1st_encoded,exterior2nd_encoded,masvnrtype_encoded,exterqual_encoded,extercond_encoded,foundation_encoded,bsmtqual_encoded,bsmtcond_encoded,bsmtexposure_encoded,bsmtfintype1_encoded,bsmtfintype2_encoded,heating_encoded,heatingqc_encoded,centralair_encoded,electrical_encoded,kitchenqual_encoded,functional_encoded,fireplacequ_encoded,garagetype_encoded,garageyrblt_encoded,garagefinish_encoded,garagequal_encoded,garagecond_encoded,paveddrive_encoded,poolqc_encoded,fence_encoded,miscfeature_encoded,saletype_encoded,salecondition_encoded,mssubclass_encoded,overallqual_encoded,overallcond_encoded,bsmtfullbath_encoded,bsmthalfbath_encoded,fullbath_encoded,halfbath_encoded,bedroomabvgr_encoded,kitchenabvgr_encoded,totrmsabvgrd_encoded,fireplaces_encoded,garagecars_encoded,mosold_encoded,yrsold_encoded
1273,90,13526,1965,1965,114,560,375,0,935,935,0,0,935,288,180,0,0,0,0,0,0,137000.0,4,1,1,0,3,0,1,0,19,2,2,0,2,3,0,6,11,1,3,4,1,4,4,3,1,3,1,4,1,4,4,7,3,1,56,3,5,5,2,3,2,1,9,4,0,4,5,1,0,1,0,3,1,3,0,1,10,0
1274,124,11512,1959,2006,84,719,0,300,1019,1357,0,0,1357,312,0,0,0,0,163,0,0,177000.0,4,1,1,0,3,0,0,0,7,2,2,0,7,1,0,10,11,1,3,4,1,4,4,0,0,6,1,2,1,4,0,7,2,2,50,2,5,5,2,3,0,1,9,4,8,5,6,1,0,1,0,2,1,3,1,1,4,2
1275,53,5362,1910,2003,0,0,0,661,661,661,589,0,1250,552,242,0,81,0,0,0,0,139000.0,4,1,1,3,3,0,0,0,6,2,2,0,0,1,0,13,16,2,3,4,2,4,4,3,6,6,1,0,1,4,4,7,2,5,76,3,5,5,2,3,4,1,9,4,4,4,5,0,0,2,0,3,1,6,1,2,10,1
1276,95,11345,1948,1950,567,220,0,708,928,928,992,0,1920,400,0,0,0,0,0,0,0,137000.0,4,1,1,3,3,0,0,0,12,1,2,2,5,1,3,0,0,3,3,4,1,4,4,3,5,6,1,2,1,0,4,7,3,5,39,3,5,1,2,3,4,1,9,4,10,4,4,0,0,2,0,4,2,8,0,2,6,1
1277,83,12936,1972,1972,0,593,0,130,723,735,660,0,1395,497,294,116,0,0,0,0,0,162000.0,4,1,1,0,3,0,1,0,14,2,2,0,5,1,0,6,11,2,3,4,1,4,1,3,1,6,1,4,1,4,4,7,5,1,63,3,5,5,2,3,4,1,9,4,5,5,5,0,1,1,1,3,1,4,1,2,11,3
1278,99,17871,1967,1976,359,528,0,1152,1680,1724,0,0,1724,480,0,0,0,0,0,0,0,197900.0,4,1,1,0,3,0,1,0,14,2,2,0,7,1,0,6,6,1,3,4,1,2,4,0,0,6,1,1,1,4,4,7,2,1,58,2,5,5,2,3,4,1,9,4,8,5,4,1,0,1,1,3,1,5,1,2,5,3
1279,75,9473,2002,2002,0,804,0,324,1128,1128,903,0,2031,577,0,211,0,0,0,0,0,237000.0,4,1,1,3,3,0,4,0,5,2,2,0,5,1,0,12,14,2,2,4,2,2,4,3,2,6,1,0,1,4,2,7,2,1,93,2,5,5,2,3,4,1,9,4,5,7,4,1,0,2,1,3,1,5,1,2,2,2
1281,67,9808,2002,2002,110,788,0,785,1573,1573,0,0,1573,544,0,72,0,0,0,0,0,227000.0,4,1,1,0,3,0,4,0,5,2,2,0,2,1,0,12,14,1,2,4,2,2,4,3,2,6,1,0,1,4,2,7,3,1,93,2,5,5,2,3,4,1,9,4,0,6,4,1,0,2,0,3,1,4,0,2,2,3
1282,50,8049,1990,1990,54,1053,0,256,1309,1339,0,0,1339,484,0,58,0,0,90,0,0,180000.0,4,1,1,0,3,0,1,0,23,2,2,0,2,3,0,6,6,1,3,4,1,2,4,3,0,6,1,4,1,4,4,7,5,1,81,0,2,2,2,3,4,1,9,4,0,6,4,1,0,2,0,2,1,4,1,2,6,0
1283,61,8800,1977,2008,0,532,144,364,1040,1040,0,0,1040,484,0,0,0,0,288,0,0,150500.0,4,1,1,0,3,0,4,0,5,2,2,0,2,1,0,6,6,2,3,4,1,2,4,2,3,5,1,4,1,4,2,7,3,5,68,3,5,5,2,3,4,1,9,4,0,4,6,0,0,2,0,3,1,3,0,2,8,3
1284,94,9400,1971,1971,0,0,0,912,912,912,912,0,1824,0,128,0,0,0,0,0,0,139000.0,4,1,1,3,2,0,0,0,11,2,2,2,5,4,0,8,16,2,3,4,1,4,4,0,6,6,1,4,1,4,4,7,3,6,103,1,3,3,2,3,4,1,9,4,10,5,4,0,0,2,2,4,2,6,0,0,3,4
1285,50,9638,1919,1990,0,0,0,804,804,1699,748,0,2447,336,272,0,42,0,116,0,0,169000.0,4,1,1,3,3,0,4,0,18,1,2,0,0,1,0,13,16,2,3,4,2,4,4,3,6,6,1,0,1,4,2,3,2,5,60,3,5,5,2,3,4,1,9,4,4,5,6,0,0,2,0,4,1,8,1,1,2,4
1286,50,6000,1939,1950,0,0,0,780,780,825,587,0,1412,280,45,0,0,0,0,0,0,132500.0,5,1,1,3,3,0,4,0,3,2,2,0,0,1,0,8,8,2,3,1,1,4,4,3,6,6,1,0,1,1,4,7,2,5,31,3,5,5,2,3,4,1,9,4,4,5,5,0,0,1,0,4,1,4,1,1,4,3
1287,69,9790,1963,1963,451,569,81,678,1328,1328,0,0,1328,528,0,26,0,0,0,0,0,143000.0,4,1,1,3,3,0,4,0,14,1,2,0,2,3,0,6,6,1,3,4,1,4,4,3,0,5,1,4,1,4,4,7,2,1,54,3,5,5,2,3,4,1,9,4,0,5,4,1,0,1,1,3,1,4,2,2,5,4
1288,96,36500,1964,1964,621,812,0,812,1624,1582,0,0,1582,390,168,198,0,0,0,0,0,190000.0,4,1,1,0,2,0,4,1,4,2,2,0,2,1,0,13,15,0,3,2,1,4,4,0,5,6,1,1,1,4,4,7,3,1,55,3,5,5,0,3,4,1,9,4,0,4,4,0,1,2,0,4,1,5,0,2,5,0
1289,40,5664,2000,2000,0,1158,0,343,1501,1659,0,0,1659,499,212,59,0,0,0,0,0,278000.0,4,1,1,0,3,0,4,0,22,2,2,4,2,1,0,5,5,2,2,4,2,2,4,3,2,6,1,0,1,4,0,7,0,1,91,0,5,5,2,3,4,1,9,4,11,7,4,1,0,2,0,2,1,3,1,2,9,3
1290,86,11065,2006,2006,788,0,0,1085,1085,1120,850,0,1970,753,177,74,0,0,0,0,0,281000.0,4,1,1,0,3,0,4,0,16,2,2,0,5,1,0,12,14,3,2,4,2,2,4,2,6,6,1,0,1,4,0,7,2,3,97,0,5,5,2,3,4,1,6,5,5,7,4,0,0,2,1,3,1,6,1,3,9,0
1291,86,14112,1964,1964,86,1014,0,138,1152,1152,0,0,1152,484,227,0,0,0,0,0,0,180500.0,4,1,1,0,3,0,0,0,12,2,2,0,7,3,0,13,6,1,3,4,2,4,4,0,2,6,1,4,1,4,4,7,2,1,55,2,5,5,2,3,4,1,9,4,8,4,6,1,0,1,0,3,1,4,1,2,3,4
1292,21,1680,1972,1972,268,231,0,399,630,630,672,0,1302,264,185,0,0,0,0,0,0,119500.0,5,1,1,3,3,0,4,0,2,2,2,3,5,1,0,5,5,1,3,4,1,4,4,3,0,6,1,4,1,4,4,7,3,5,63,3,5,5,2,3,4,1,9,4,13,4,6,0,0,2,1,3,1,4,0,1,1,3
1293,60,6600,1892,1965,0,0,0,994,994,1378,994,0,2372,432,0,287,0,0,0,0,0,107500.0,5,1,1,3,3,0,0,0,17,2,2,0,5,1,0,13,15,2,3,4,4,4,4,3,6,6,1,4,0,4,4,3,3,1,76,2,5,5,2,3,4,1,9,4,6,4,3,0,0,2,0,4,2,9,0,1,11,3
1294,78,10140,1976,1976,0,194,0,638,832,832,832,0,1664,528,0,28,0,0,259,0,0,162900.0,4,1,1,3,3,0,4,0,14,2,2,0,5,1,0,6,6,2,3,4,2,2,4,3,2,6,1,4,1,4,4,7,5,1,67,2,5,5,2,3,1,1,9,4,5,6,4,0,0,2,1,4,1,6,1,2,2,0
1295,60,8172,1955,1990,0,167,0,697,864,864,0,0,864,572,0,0,0,0,0,0,0,115000.0,4,1,1,3,3,0,4,0,7,2,2,0,2,3,0,14,11,2,3,4,1,4,4,3,5,6,1,4,1,4,4,7,3,5,48,3,5,5,0,3,4,1,9,4,0,4,6,1,0,1,0,2,1,3,0,2,3,0
1296,70,8400,1968,1968,168,1016,0,36,1052,1052,0,0,1052,288,356,0,0,0,0,0,0,138500.0,4,1,1,3,3,0,4,0,12,1,2,0,2,3,0,6,6,1,3,4,1,4,4,0,1,6,1,2,1,4,4,7,3,1,59,2,5,5,2,3,1,1,9,4,0,4,4,1,0,1,1,3,1,3,0,1,10,0
1297,80,8700,1963,1963,148,776,0,344,1120,1128,0,0,1128,525,192,20,123,0,0,0,0,155000.0,4,1,1,3,3,0,4,0,12,2,2,0,2,3,0,8,8,1,3,2,1,4,4,2,0,6,1,2,1,4,4,7,3,1,54,2,5,5,2,3,2,1,9,4,0,4,5,1,0,2,0,3,1,4,0,2,11,2
1298,35,3675,2005,2006,82,547,0,0,547,1072,0,0,1072,525,0,44,0,0,0,0,0,140000.0,5,1,1,3,3,0,4,0,7,2,2,4,6,1,0,12,14,1,3,4,2,2,4,1,2,6,1,2,1,4,4,7,3,2,96,0,5,5,2,3,4,1,6,5,14,5,4,1,0,2,0,2,1,3,0,2,5,0
1300,75,7500,1959,1994,0,340,906,0,1246,1246,0,0,1246,305,218,0,0,0,0,0,0,154000.0,4,1,1,3,3,0,4,0,12,2,2,0,2,3,0,3,3,2,3,4,1,4,4,3,3,5,1,0,1,4,2,7,3,1,50,2,5,5,2,3,0,1,9,4,0,4,6,1,0,1,1,3,1,4,0,1,4,4
1301,74,10762,1999,1999,344,694,0,284,978,1005,978,0,1983,490,0,0,0,0,0,0,0,225000.0,4,1,1,0,3,0,1,0,8,2,2,0,5,1,0,12,14,2,2,4,2,2,4,3,2,6,1,0,1,4,2,7,5,1,90,0,5,5,2,3,4,1,9,4,5,6,4,0,0,2,1,3,1,7,1,2,4,3
1302,64,7500,1942,1950,0,547,0,224,771,753,741,0,1494,213,0,0,0,0,224,0,0,177500.0,4,1,1,0,0,0,4,0,6,2,2,0,5,1,0,13,15,2,3,4,1,4,4,3,1,6,1,1,1,4,2,7,2,1,34,3,5,5,1,3,4,1,9,4,6,5,6,0,0,1,0,3,1,5,2,1,10,3
1303,92,10120,1994,1994,391,740,0,425,1165,1203,1323,0,2526,844,309,78,0,0,0,0,0,290000.0,4,1,1,3,3,0,4,0,15,2,2,0,5,3,0,12,14,1,2,4,2,2,4,3,2,6,1,0,1,4,2,7,5,1,85,2,5,5,2,3,4,1,9,4,5,7,4,1,0,2,1,4,1,6,1,3,11,0
1304,73,8688,2005,2005,228,0,0,1616,1616,1616,0,0,1616,834,208,59,0,0,0,0,0,232000.0,4,1,1,3,3,0,4,0,21,2,2,0,2,1,0,12,14,1,2,4,2,2,4,0,6,6,1,0,1,4,2,7,3,1,96,2,5,5,2,3,4,1,9,4,0,6,4,0,0,2,0,3,1,5,0,3,3,0
1305,32,3363,2004,2004,117,0,0,976,976,976,732,0,1708,380,0,40,0,0,0,0,0,130000.0,5,1,1,3,3,0,4,0,7,2,2,4,5,1,0,12,14,3,2,4,2,2,4,3,6,6,1,0,1,4,2,0,3,5,95,3,5,5,2,3,4,1,9,4,13,6,4,0,0,2,0,3,1,5,0,2,3,0
1306,108,13173,2006,2007,300,1572,0,80,1652,1652,0,0,1652,840,404,102,0,0,0,0,0,325000.0,4,1,1,0,3,0,0,0,16,2,2,0,2,3,0,12,14,3,2,4,2,0,4,3,2,6,1,0,1,4,0,7,0,1,97,0,5,5,2,3,4,1,9,4,0,8,4,1,0,2,0,2,1,4,2,2,10,3
1307,48,6955,2005,2006,94,0,0,1368,1368,1368,0,0,1368,474,132,35,0,0,0,0,0,202500.0,4,1,1,0,3,0,4,0,16,2,2,4,2,1,0,12,14,3,2,4,2,2,4,3,6,6,1,0,1,4,2,7,2,1,96,2,5,5,2,3,4,1,6,5,11,6,4,0,0,2,0,2,1,4,1,2,8,0
1308,60,8072,1994,1995,0,746,0,244,990,990,0,0,990,480,0,64,0,0,0,0,0,138000.0,4,1,1,3,3,0,4,0,5,2,2,0,2,1,0,12,14,2,3,2,2,2,1,3,0,6,1,0,1,4,4,7,3,5,91,3,5,5,2,3,4,1,9,4,0,4,4,1,0,1,0,3,1,3,0,2,4,3
1309,100,12000,1948,2005,0,144,608,172,924,1122,0,0,1122,528,0,36,0,0,0,0,0,147000.0,5,1,1,3,3,0,4,0,17,2,2,0,2,1,0,8,8,2,3,4,1,4,4,3,2,0,1,0,1,4,2,7,3,1,39,3,5,5,2,3,1,1,9,4,0,4,6,1,0,1,0,2,1,4,0,2,4,2
1310,60,7153,1991,1991,88,1200,0,78,1278,1294,0,0,1294,496,112,51,0,0,0,0,0,179200.0,4,1,1,3,3,0,4,0,20,2,2,0,2,1,0,6,6,1,3,4,1,2,4,3,2,6,1,2,1,4,2,7,3,1,82,2,5,5,2,3,1,1,9,4,0,5,4,1,0,2,0,3,1,4,0,2,5,2
1311,100,17500,1959,2002,0,1406,0,496,1902,1902,0,0,1902,567,0,207,162,0,0,0,0,335000.0,4,1,1,3,3,0,4,0,6,3,2,0,2,1,0,3,6,2,2,2,2,2,4,0,2,6,1,4,1,4,0,7,5,1,50,0,5,5,2,3,4,1,9,4,0,6,7,1,0,2,0,3,1,5,2,2,4,4
1312,68,8814,2005,2007,80,925,0,349,1274,1274,0,0,1274,508,264,98,0,0,0,0,0,203000.0,4,1,1,3,3,0,4,0,5,2,2,0,2,1,0,12,14,1,2,4,2,2,4,3,2,6,1,0,1,4,2,7,3,1,96,2,5,5,2,3,4,1,6,5,0,6,4,1,0,2,0,3,1,4,0,2,0,1
1313,71,9572,1990,1990,336,482,0,971,1453,1453,1357,0,2810,750,500,0,0,0,0,0,0,302000.0,4,1,1,0,3,0,4,0,15,2,2,0,5,1,0,13,15,1,2,4,2,0,4,3,2,6,1,0,1,4,2,7,0,1,81,2,2,2,2,3,4,1,9,4,5,7,4,0,0,2,1,4,1,7,1,2,5,1
1314,108,14774,1999,1999,165,0,0,1393,1393,1422,1177,0,2599,779,668,30,0,0,0,0,0,333168.0,4,1,1,0,3,0,0,0,15,2,2,0,5,1,0,12,14,1,2,4,2,2,4,3,6,6,1,0,1,4,2,7,5,3,90,0,5,5,2,3,4,1,9,4,5,8,4,0,0,2,1,4,1,8,1,3,4,4
1315,60,8190,1954,1954,0,732,0,216,948,948,0,0,948,280,0,36,0,0,0,0,0,119000.0,4,1,1,3,3,0,4,0,7,2,2,0,2,3,0,13,15,2,3,4,1,4,4,3,5,6,1,0,1,4,4,7,5,5,47,3,5,5,2,3,4,1,9,4,0,3,5,1,0,1,0,3,1,3,1,1,9,1
1316,85,11075,1969,1969,0,500,276,176,952,1092,1020,0,2112,576,280,0,0,0,0,0,0,206900.0,4,1,1,3,3,0,4,0,12,2,2,0,5,1,0,6,6,2,3,4,1,1,4,2,0,3,1,4,1,4,4,7,2,1,60,3,5,5,2,3,4,1,9,4,5,5,4,0,0,2,1,4,1,7,2,2,5,2
1317,61,10226,2008,2008,270,0,0,1622,1622,1630,0,0,1630,860,172,42,0,0,0,0,0,295493.0,4,1,1,0,3,0,4,0,5,2,2,0,2,1,0,12,14,3,2,4,2,0,4,1,6,6,1,0,1,4,0,7,2,1,99,2,5,5,2,3,4,1,9,4,0,7,4,1,0,2,0,3,1,6,1,3,0,3
1318,47,4230,2006,2007,0,0,0,1352,1352,1352,0,0,1352,466,0,241,0,0,0,0,0,208900.0,1,1,2,3,3,0,0,0,21,2,2,4,2,1,0,12,14,2,2,4,2,0,1,3,6,6,1,0,1,4,2,7,2,1,97,2,5,5,2,3,4,1,6,5,11,6,4,0,0,2,0,2,1,3,1,2,3,1
1319,98,14781,2001,2002,178,0,0,1753,1753,1787,0,0,1787,748,198,150,0,0,0,0,0,275000.0,4,1,1,1,3,0,1,0,5,2,2,0,2,3,0,12,14,1,2,4,2,2,4,1,6,6,1,0,1,4,2,7,5,1,92,2,5,5,2,3,4,1,9,4,0,7,4,0,0,2,0,3,1,5,1,3,7,0
1320,75,10215,1954,1954,132,492,0,372,864,948,0,0,948,248,0,0,0,0,0,0,0,111000.0,4,1,1,3,0,0,4,0,7,2,2,0,2,3,0,13,15,1,3,4,2,4,4,3,0,6,1,0,1,4,4,7,3,1,45,3,5,5,2,3,4,1,9,4,0,3,4,0,0,1,0,3,1,3,0,1,1,1
1321,70,8400,1957,1957,0,189,661,628,1478,1478,0,0,1478,442,114,0,0,0,216,0,0,156500.0,4,1,1,3,3,0,4,0,12,2,2,0,2,3,0,3,3,2,3,4,1,4,4,3,0,5,1,2,1,4,4,7,2,1,48,2,5,5,2,3,4,1,9,4,0,5,2,1,0,1,1,3,1,4,2,2,5,3
1322,59,6627,1949,1950,0,0,0,0,0,720,0,0,720,287,0,0,0,0,0,0,0,72500.0,4,1,1,0,3,0,0,0,3,1,2,0,2,3,0,12,14,2,3,4,1,3,2,4,4,4,0,4,0,4,4,7,3,5,46,3,5,1,2,3,4,1,9,4,0,2,5,0,0,1,0,2,1,2,0,1,6,2
1323,107,10186,1992,1992,0,674,0,76,750,1061,862,0,1923,564,240,39,0,0,0,0,0,190000.0,4,1,1,0,3,0,4,0,15,2,2,0,5,1,0,6,6,2,2,4,2,2,4,3,2,6,1,0,1,4,2,7,5,1,83,2,5,5,2,3,4,1,9,4,5,6,4,1,0,2,1,3,1,6,1,2,5,4
1324,50,5330,1940,1950,0,280,0,140,420,708,0,0,708,0,164,0,0,0,0,0,0,82500.0,4,1,1,3,1,0,4,0,3,2,2,0,2,3,0,12,14,2,1,4,1,4,4,3,3,6,1,2,1,4,1,7,3,6,103,1,3,3,2,3,4,1,9,4,1,3,6,0,0,1,0,2,1,3,0,0,11,3
1325,75,9986,2006,2007,428,0,0,1795,1795,1795,0,0,1795,895,0,49,0,0,0,0,0,147000.0,4,1,1,3,3,0,4,0,21,2,2,0,2,1,0,12,14,1,2,4,2,0,4,0,6,6,1,0,1,4,2,7,2,1,98,2,5,5,2,3,4,1,6,5,0,7,4,0,0,2,0,2,1,5,1,3,1,1
1326,40,3636,1922,1950,0,0,0,796,796,796,0,0,796,0,0,0,100,0,0,0,0,55000.0,5,1,1,3,3,0,4,0,9,2,2,0,2,1,0,0,0,2,3,4,0,4,0,3,6,6,1,1,0,4,4,7,3,6,103,1,3,3,0,3,2,1,9,4,1,3,3,0,0,1,0,2,1,3,0,0,0,2
1327,70,4270,1931,2006,0,544,0,0,544,774,0,0,774,0,0,0,286,0,0,0,0,79000.0,3,1,1,3,0,0,4,1,7,2,2,0,2,1,0,8,8,2,3,4,0,4,4,3,5,6,1,0,1,4,2,7,3,6,103,1,3,3,2,3,4,1,9,4,1,2,5,0,0,1,0,3,1,4,0,0,4,1
1328,60,6600,1982,2008,0,641,0,175,816,816,0,0,816,264,0,0,0,0,0,0,0,130500.0,4,1,1,3,3,0,4,0,11,2,2,0,2,1,0,12,14,2,2,2,1,4,4,3,0,6,1,0,1,4,2,7,0,1,73,3,5,5,2,3,2,1,9,4,0,4,8,0,1,1,0,3,1,3,1,1,9,2
1329,60,10440,1920,1950,0,493,0,1017,1510,1584,1208,0,2792,520,0,547,0,0,480,0,1150,256000.0,5,1,0,3,3,0,0,0,17,2,2,0,0,1,0,3,15,2,2,2,0,2,4,3,3,6,2,0,1,4,4,4,5,5,12,3,1,5,2,3,2,3,9,4,4,5,6,0,0,2,0,5,1,6,2,2,5,2
1330,63,9084,1998,1998,0,0,0,935,935,955,677,0,1632,462,0,28,0,0,0,0,0,176500.0,4,1,1,0,3,0,4,0,8,2,2,0,5,3,0,12,14,2,3,4,2,2,4,3,6,6,1,2,1,4,4,7,5,1,89,0,5,5,2,3,4,1,9,4,5,6,4,0,0,2,1,3,1,6,1,2,5,0
1331,85,10000,2006,2006,410,0,0,1588,1588,1588,0,0,1588,825,144,45,0,0,0,0,0,227000.0,4,1,1,3,3,0,4,0,21,2,2,0,2,3,0,12,14,3,2,4,2,2,1,0,6,6,1,0,1,4,2,7,2,1,97,2,5,5,2,3,4,1,9,4,0,7,4,0,0,2,0,3,1,5,1,3,11,1
1332,55,10780,1976,1976,0,483,0,428,911,954,0,0,954,576,0,0,0,0,0,0,0,132500.0,4,1,1,0,3,0,4,0,5,2,2,0,7,1,0,8,8,2,3,4,1,4,4,0,0,6,1,2,1,4,4,7,3,5,67,3,5,5,2,3,4,1,9,4,8,4,4,0,0,1,0,3,1,4,0,2,6,0
1333,67,8877,1938,1958,0,690,0,126,816,816,0,0,816,288,0,0,0,0,0,0,0,100000.0,4,1,1,3,3,0,4,1,7,2,2,0,2,1,0,8,8,2,3,4,1,4,4,2,0,6,1,0,1,4,4,7,2,5,49,3,1,1,2,3,4,1,9,4,0,3,5,1,0,1,0,2,1,1,1,1,4,3
1334,60,7200,1938,1995,0,0,0,803,803,803,557,0,1360,297,0,65,190,0,0,0,0,125500.0,5,1,1,3,3,0,0,0,9,2,2,0,0,1,0,13,15,2,3,4,1,4,4,3,6,6,1,0,1,4,2,7,3,5,42,3,5,5,2,3,2,1,9,4,4,4,5,0,0,1,1,2,1,4,0,1,6,0
1335,24,2368,1970,1970,312,765,0,0,765,765,600,0,1365,440,0,36,0,0,0,0,0,125000.0,5,1,1,3,3,0,4,0,2,2,2,4,5,1,0,6,6,2,3,4,1,4,4,3,3,6,1,4,1,4,4,2,3,1,61,3,5,5,2,3,4,1,9,4,13,4,5,0,0,1,1,3,1,5,0,2,4,3
1336,80,9650,1977,1977,360,686,0,664,1350,1334,0,0,1334,630,0,16,0,0,0,0,0,167900.0,4,1,1,3,3,0,4,0,14,2,2,0,2,1,0,10,11,1,3,4,1,2,4,3,0,6,1,4,1,4,4,7,5,1,68,2,5,5,2,3,4,1,9,4,0,5,4,0,1,2,0,2,1,4,1,2,3,3
1337,87,9246,1973,1973,564,0,0,1656,1656,1656,0,0,1656,506,0,211,0,0,0,0,0,135000.0,4,1,1,0,3,0,4,0,14,1,2,2,2,1,0,10,11,1,3,4,1,4,4,3,6,6,1,4,1,4,4,7,3,5,64,3,5,5,2,3,4,1,9,4,10,4,4,0,0,2,0,4,2,6,0,2,10,2
1338,153,4118,1941,1950,0,0,0,693,693,693,0,0,693,0,0,20,0,0,0,0,0,52500.0,5,1,0,0,0,0,0,1,17,1,2,0,2,1,0,13,15,2,3,4,1,4,4,3,6,6,3,1,0,0,1,7,3,6,103,1,3,3,0,3,4,1,9,4,1,3,3,0,0,1,0,2,1,2,0,0,2,0
1339,95,13450,2002,2002,0,700,0,216,916,920,941,0,1861,492,146,91,0,0,0,0,0,200000.0,4,1,1,0,3,0,0,0,5,2,2,0,5,1,0,12,14,2,2,4,2,2,4,3,2,6,1,0,1,4,2,7,3,3,93,2,5,5,2,3,4,1,9,4,5,6,4,1,0,2,1,3,1,6,0,2,5,0
1340,120,9560,1972,1972,0,360,0,504,864,864,0,0,864,288,0,0,0,0,0,0,0,128500.0,4,1,1,0,3,0,0,0,5,2,2,0,2,3,0,8,8,2,3,2,1,4,4,2,5,6,1,0,1,4,4,7,3,1,63,2,5,5,2,3,4,1,9,4,0,4,6,0,0,1,0,3,1,3,0,1,5,0
1341,70,8294,1971,1971,0,0,0,858,858,872,0,0,872,480,0,0,0,0,0,0,0,123000.0,4,1,1,3,3,0,4,0,12,2,2,0,2,1,0,8,8,2,3,4,1,4,4,3,6,6,1,4,1,4,4,7,3,5,65,3,5,5,2,3,1,1,9,4,0,3,4,0,0,1,0,3,1,3,0,4,5,1
1342,66,13695,2003,2004,0,814,0,300,1114,1114,0,0,1114,576,0,78,0,0,0,0,0,155000.0,4,1,1,3,3,0,4,0,20,5,2,0,2,1,0,12,14,2,3,4,2,2,4,3,2,6,1,0,1,4,2,7,3,5,95,3,5,5,2,3,4,1,9,4,0,5,4,1,0,1,0,3,1,4,0,2,6,2
1343,73,9375,2002,2002,149,0,0,1284,1284,1284,885,0,2169,647,192,87,0,0,0,0,0,228500.0,4,1,1,3,3,0,4,0,5,2,2,0,5,1,0,12,14,1,2,4,2,2,4,3,6,6,1,0,1,4,2,7,2,1,93,2,5,5,2,3,4,1,9,4,5,7,4,0,0,2,1,3,1,5,1,2,7,1
1344,57,7558,1928,1950,0,0,0,896,896,1172,741,0,1913,342,0,0,0,0,0,0,0,177000.0,4,1,1,3,0,0,4,0,6,2,2,0,0,1,0,3,12,2,3,4,0,4,4,3,6,6,1,2,1,4,4,7,5,5,21,3,1,1,2,3,4,1,9,4,4,5,5,0,0,1,1,3,1,7,1,2,2,3
1345,85,11103,2006,2006,0,0,0,728,728,728,728,0,1456,440,0,0,0,0,0,0,0,155835.0,4,1,1,0,3,0,0,0,5,2,2,0,5,1,0,12,14,2,2,4,2,2,4,3,6,6,1,0,1,4,2,7,5,1,97,0,5,5,2,3,4,1,6,5,5,6,4,0,0,2,1,3,1,6,1,2,6,1
1346,50,6000,1920,1950,0,250,0,710,960,960,0,0,960,308,0,0,168,0,0,0,0,108500.0,5,1,1,3,3,0,4,0,17,2,2,0,2,3,0,8,8,2,3,4,2,4,4,3,0,6,1,2,1,0,1,7,3,5,88,3,5,5,2,3,4,1,9,4,1,3,3,0,0,1,0,2,1,3,0,1,6,1
1347,66,20781,1968,2003,0,297,68,1203,1568,2156,0,0,2156,508,0,80,0,290,0,0,0,262500.0,4,1,1,1,3,0,1,0,14,4,2,0,2,3,0,3,6,2,3,4,1,4,4,3,1,5,1,4,1,4,4,7,2,1,59,2,2,5,2,3,4,1,9,4,0,6,6,0,0,2,0,3,1,7,1,2,5,0
1348,93,15306,2006,2007,100,80,0,1652,1732,1776,0,0,1776,712,0,0,0,0,0,0,0,283463.0,4,1,1,0,1,0,0,0,23,2,2,0,2,1,0,12,14,3,2,4,2,0,4,1,2,6,1,0,1,4,2,7,2,1,97,0,5,5,2,3,4,1,6,5,0,7,4,1,0,2,0,3,1,5,1,3,4,1
1349,84,16196,1998,1998,0,1443,0,39,1482,1494,0,0,1494,514,402,25,0,0,0,0,0,215000.0,4,1,1,2,2,0,4,0,20,2,2,0,2,1,0,12,14,2,2,4,2,2,4,1,2,6,1,0,1,4,2,7,1,1,89,2,5,5,2,3,4,1,9,4,0,6,4,1,0,2,0,3,1,3,1,2,7,1
1350,50,5250,1872,1987,0,259,0,425,684,938,1215,205,2358,0,0,54,20,0,0,0,0,122000.0,5,1,2,3,3,0,4,0,17,2,2,0,5,1,0,8,8,2,3,2,0,4,0,3,3,6,4,1,0,4,4,7,3,6,103,1,3,3,2,3,4,1,9,4,6,7,4,0,0,2,0,4,1,6,0,0,11,2
1351,91,11643,1969,1969,368,500,0,748,1248,1338,1296,0,2634,968,0,0,0,0,0,0,0,200000.0,4,1,1,3,3,0,4,0,12,0,2,2,5,1,0,8,8,1,3,4,1,4,4,3,3,6,1,4,1,4,4,7,3,5,60,3,5,5,2,3,4,1,9,4,10,4,4,1,1,2,2,6,2,10,0,4,7,3
